user_id,movie_id,watch_time,device,timestamp
U0791,M0040,6,Mobile,2025-04-23 05:45:53.667848
U0806,M0199,106,Mobile,2025-04-19 13:12:31.326788
U0608,M0180,56,Desktop,2025-04-14 20:19:43.535387
U0070,M0142,101,Smart TV,2025-04-24 18:19:12.828319
U0394,M0074,5,Console,2025-04-22 14:40:35.599258
U0479,M0187,129,Console,2025-04-16 11:22:53.802793
U0750,M0186,38,Tablet,2025-04-09 13:07:22.418068
U0964,M0100,140,Smart TV,2025-04-22 03:02:50.978641
U0109,M0127,98,Desktop,2025-04-02 10:35:29.970907
U0603,M0015,48,Mobile,2025-04-29 10:06:12.102820
U0251,M0146,71,Console,2025-04-29 17:12:57.342419
U0271,M0097,135,Console,2025-04-06 05:50:12.419964
U0665,M0162,14,Tablet,2025-04-11 17:46:08.726157
U0334,M0116,151,Laptop,2025-04-24 17:54:00.973718
U0458,M0085,115,Tablet,2025-04-27 10:34:58.598323
U0272,M0057,155,Desktop,2025-04-02 20:57:40.216178
U0933,M0117,80,Smart TV,2025-04-16 21:11:20.110816
U0081,M0136,146,Smart TV,2025-04-17 10:47:25.155881
U0347,M0092,32,Tablet,2025-04-20 07:19:45.349049
U0278,M0132,126,Laptop,2025-04-23 10:42:18.174991
U0725,M0147,16,Laptop,2025-04-21 04:37:05.049490
U0239,M0133,112,Smart TV,2025-04-09 14:11:06.758216
U0472,M0059,43,Smart TV,2025-04-09 03:19:25.798899
U0631,M0051,26,Desktop,2025-04-22 13:26:41.304451
U0679,M0102,6,Laptop,2025-04-25 15:38:04.755038
U0881,M0055,112,Console,2025-04-03 07:34:55.654116
U0152,M0191,152,Laptop,2025-04-18 01:32:47.887700
U0103,M0129,11,Laptop,2025-04-23 03:37:31.146104
U0805,M0040,107,Mobile,2025-04-21 21:16:13.610486
U0873,M0006,130,Smart TV,2025-04-11 16:35:02.454183
U0728,M0115,45,Desktop,2025-04-17 23:58:03.398937
U0320,M0062,19,Mobile,2025-04-29 06:54:49.706228
U0975,M0155,156,Desktop,2025-04-19 22:03:01.540395
U0411,M0065,125,Smart TV,2025-04-11 02:49:44.769234
U0510,M0094,30,Smart TV,2025-04-01 11:59:48.136689
U0391,M0121,18,Smart TV,2025-04-26 06:17:27.547549
U0068,M0141,70,Tablet,2025-04-18 22:40:21.689372
U0143,M0064,38,Smart TV,2025-04-10 03:20:35.709038
U0843,M0142,6,Smart TV,2025-04-22 21:52:33.619217
U0747,M0167,6,Mobile,2025-04-26 17:47:42.170869
U0844,M0005,65,Smart TV,2025-04-10 01:33:56.382299
U0461,M0168,93,Laptop,2025-04-25 10:58:49.686484
U0743,M0193,82,Laptop,2025-04-13 11:42:46.559732
U0495,M0051,8,Console,2025-04-19 16:50:44.985337
U0804,M0020,131,Laptop,2025-04-24 14:42:23.750511
U0456,M0074,144,Tablet,2025-04-10 11:35:10.417551
U0268,M0040,166,Smart TV,2025-04-05 01:08:33.323721
U0116,M0029,179,Smart TV,2025-04-20 15:45:19.052507
U0957,M0006,38,Console,2025-04-05 03:45:19.065847
U0350,M0088,47,Tablet,2025-04-09 18:13:35.141451
U0282,M0159,85,Mobile,2025-04-02 02:17:36.983858
U0105,M0157,15,Smart TV,2025-04-15 20:22:16.411748
U0332,M0090,66,Smart TV,2025-04-27 02:58:05.346812
U0225,M0009,28,Smart TV,2025-04-02 13:57:48.820636
U0192,M0137,139,Mobile,2025-04-20 07:52:27.832969
U0131,M0025,12,Console,2025-04-14 12:06:05.209746
U0275,M0169,86,Console,2025-04-04 13:36:17.129594
U0571,M0076,106,Laptop,2025-04-17 13:21:49.393304
U0089,M0103,88,Desktop,2025-04-14 01:30:05.215886
U0254,M0189,145,Desktop,2025-04-14 19:25:41.313065
U0578,M0048,44,Desktop,2025-04-25 18:35:32.343406
U0350,M0111,99,Desktop,2025-04-23 18:35:20.025401
U0582,M0045,92,Laptop,2025-04-23 15:59:52.003340
U0111,M0126,9,Tablet,2025-04-18 03:25:01.346813
U0342,M0169,172,Laptop,2025-04-01 19:06:05.149506
U0970,M0169,63,Tablet,2025-04-19 19:33:35.748962
U0964,M0106,86,Laptop,2025-04-10 10:25:53.890604
U0084,M0034,112,Console,2025-04-17 12:21:52.753684
U0005,M0099,109,Desktop,2025-04-24 07:36:33.662438
U0591,M0162,6,Tablet,2025-04-19 14:34:33.608079
U0437,M0024,152,Smart TV,2025-04-16 22:29:53.387862
U0828,M0110,49,Mobile,2025-04-17 10:32:59.785063
U0283,M0071,104,Console,2025-04-14 21:02:15.882539
U0191,M0082,17,Tablet,2025-04-15 00:32:03.471894
U0993,M0026,132,Laptop,2025-04-11 09:42:05.124470
U0556,M0004,127,Mobile,2025-04-23 09:07:30.580908
U0212,M0007,107,Laptop,2025-04-04 21:54:32.506424
U0002,M0037,36,Console,2025-04-20 03:11:35.139586
U0666,M0146,8,Console,2025-04-10 21:55:26.205549
U0730,M0186,142,Console,2025-04-19 20:19:25.110687
U0886,M0001,49,Laptop,2025-04-23 18:58:13.835344
U0878,M0144,23,Desktop,2025-04-22 19:55:55.139304
U0216,M0109,32,Tablet,2025-04-06 15:04:51.572410
U0911,M0174,103,Tablet,2025-04-03 07:49:11.232228
U0534,M0180,27,Smart TV,2025-04-07 14:28:07.575331
U0324,M0080,100,Desktop,2025-04-05 23:37:38.028836
U0644,M0060,161,Console,2025-04-12 03:18:40.374466
U0202,M0173,134,Console,2025-04-05 10:26:32.349536
U0160,M0113,108,Mobile,2025-04-16 23:00:57.883667
U0436,M0016,111,Tablet,2025-04-12 15:08:43.316319
U0440,M0137,179,Laptop,2025-04-18 06:42:10.478873
U0721,M0107,147,Console,2025-04-24 07:10:03.768755
U0894,M0145,19,Mobile,2025-04-25 06:01:08.181595
U0567,M0051,68,Desktop,2025-04-01 11:03:48.667651
U0445,M0034,107,Tablet,2025-04-18 10:29:25.275844
U0658,M0133,152,Laptop,2025-04-19 12:44:13.850110
U0425,M0085,154,Laptop,2025-04-13 13:01:53.837785
U0192,M0161,117,Console,2025-04-05 14:36:22.725527
U0560,M0160,179,Mobile,2025-04-21 20:55:48.155553
U0105,M0019,164,Tablet,2025-04-19 06:13:21.339418
U0186,M0080,124,Laptop,2025-04-01 22:59:13.958878
U0252,M0165,115,Tablet,2025-04-26 14:18:13.865132
U0810,M0084,22,Mobile,2025-04-22 01:57:44.771478
U0558,M0107,78,Laptop,2025-04-07 00:47:41.479229
U0754,M0140,77,Smart TV,2025-04-26 14:22:45.034378
U0051,M0021,133,Tablet,2025-04-11 20:05:43.309482
U0143,M0071,67,Tablet,2025-04-17 02:10:03.801220
U0287,M0175,172,Desktop,2025-04-13 06:21:46.793888
U0185,M0097,171,Tablet,2025-04-22 00:45:21.530311
U0015,M0154,53,Tablet,2025-03-31 15:12:15.014433
U0751,M0151,15,Mobile,2025-04-10 05:59:38.608087
U0661,M0151,57,Desktop,2025-04-12 04:28:58.063666
U0576,M0073,9,Tablet,2025-04-26 08:13:29.118523
U0250,M0028,105,Tablet,2025-04-02 23:33:53.469964
U0721,M0059,148,Console,2025-04-29 20:52:04.738133
U0935,M0056,22,Smart TV,2025-04-19 01:35:22.125642
U0691,M0154,128,Smart TV,2025-04-25 12:12:19.669105
U0186,M0111,94,Mobile,2025-03-31 12:31:28.411383
U0483,M0097,109,Tablet,2025-04-27 11:05:24.768553
U0639,M0008,61,Laptop,2025-04-14 05:05:09.152691
U0900,M0065,27,Desktop,2025-04-08 23:48:05.336727
U0026,M0085,136,Smart TV,2025-04-24 15:49:50.962498
U0350,M0009,127,Laptop,2025-04-06 10:46:59.778311
U0148,M0095,12,Mobile,2025-04-25 16:00:20.554937
U0564,M0145,157,Mobile,2025-04-25 20:44:22.268455
U0040,M0038,7,Tablet,2025-04-20 04:38:52.032238
U0622,M0032,76,Tablet,2025-04-13 07:06:33.997122
U0210,M0182,95,Console,2025-04-03 20:52:07.173944
U0684,M0174,22,Desktop,2025-04-08 11:49:05.991702
U0539,M0130,148,Smart TV,2025-04-08 12:14:58.693745
U0440,M0101,7,Console,2025-04-19 13:51:49.899524
U0281,M0165,98,Laptop,2025-04-10 18:42:34.010612
U0294,M0195,5,Tablet,2025-04-08 22:19:06.881221
U0419,M0133,56,Desktop,2025-04-08 00:44:48.645626
U0214,M0134,120,Smart TV,2025-04-28 18:36:02.916801
U0660,M0031,8,Smart TV,2025-04-14 08:29:16.984834
U0202,M0025,25,Console,2025-04-27 06:09:55.547140
U0131,M0124,26,Laptop,2025-04-17 04:21:23.084947
U0972,M0035,164,Mobile,2025-04-30 14:04:28.153247
U0311,M0042,98,Mobile,2025-04-10 14:42:49.160586
U0610,M0006,136,Laptop,2025-04-28 12:27:32.348717
U0137,M0041,164,Tablet,2025-04-18 01:29:11.234659
U0337,M0046,159,Console,2025-04-16 13:00:22.927528
U0309,M0058,40,Tablet,2025-04-16 23:37:57.341054
U0209,M0200,46,Desktop,2025-04-19 13:42:59.148456
U0383,M0107,174,Laptop,2025-04-16 17:19:45.012275
U0651,M0121,44,Mobile,2025-04-05 12:38:32.730742
U0443,M0079,109,Smart TV,2025-04-20 23:54:07.027703
U0769,M0197,62,Smart TV,2025-04-07 05:50:15.240344
U0055,M0045,11,Smart TV,2025-04-28 12:42:07.602456
U0609,M0154,35,Tablet,2025-03-31 07:54:32.778458
U0289,M0136,110,Console,2025-04-20 20:10:54.672130
U0620,M0017,38,Laptop,2025-04-07 13:03:27.090023
U0102,M0065,56,Tablet,2025-04-29 22:06:07.867881
U0952,M0082,109,Laptop,2025-04-22 04:33:40.177349
U0068,M0031,158,Console,2025-04-19 02:03:37.614341
U0175,M0083,59,Laptop,2025-04-10 12:54:48.410359
U0952,M0168,11,Smart TV,2025-04-04 19:27:47.913428
U0686,M0022,122,Smart TV,2025-04-05 22:25:12.675504
U0157,M0045,135,Desktop,2025-04-01 12:57:24.667892
U0868,M0019,124,Console,2025-04-18 15:09:56.141660
U0675,M0006,77,Console,2025-04-04 06:14:56.661977
U0522,M0098,80,Tablet,2025-04-26 07:57:44.421425
U0122,M0163,72,Mobile,2025-03-31 16:53:08.566518
U0336,M0197,70,Tablet,2025-04-09 23:50:30.986086
U0653,M0022,175,Tablet,2025-04-04 19:38:12.429291
U0726,M0130,11,Smart TV,2025-04-03 23:54:14.168305
U0698,M0196,37,Console,2025-04-01 17:00:30.602939
U0995,M0187,82,Laptop,2025-04-21 03:05:33.642544
U0730,M0055,87,Smart TV,2025-04-14 01:41:08.148687
U0649,M0185,73,Console,2025-04-01 21:33:59.540542
U0553,M0169,103,Desktop,2025-04-24 09:00:27.888183
U0940,M0110,126,Tablet,2025-04-06 18:11:33.153825
U0773,M0131,27,Laptop,2025-04-28 04:53:18.892182
U0587,M0118,80,Smart TV,2025-04-03 19:07:27.293926
U0152,M0099,122,Tablet,2025-04-05 14:14:48.223254
U0568,M0104,114,Smart TV,2025-04-23 17:15:55.677586
U0207,M0030,35,Smart TV,2025-04-02 14:33:48.326476
U0014,M0003,100,Console,2025-04-23 01:50:45.072438
U0057,M0035,51,Tablet,2025-04-30 14:58:42.095691
U0172,M0078,102,Smart TV,2025-04-19 21:23:43.587910
U0617,M0137,56,Tablet,2025-04-03 14:15:36.389025
U0921,M0082,79,Desktop,2025-04-04 18:31:50.367431
U0582,M0132,94,Laptop,2025-04-17 19:24:39.382852
U0277,M0186,128,Smart TV,2025-04-02 21:28:22.495167
U0475,M0141,129,Tablet,2025-04-12 20:32:06.989710
U0052,M0098,53,Tablet,2025-04-02 13:18:25.586979
U0438,M0045,101,Console,2025-04-20 00:01:19.511902
U0184,M0008,68,Mobile,2025-04-18 16:56:29.190815
U0183,M0187,177,Desktop,2025-04-26 11:28:40.083446
U0796,M0021,168,Desktop,2025-04-28 10:15:00.222566
U0272,M0106,35,Laptop,2025-04-03 08:09:44.248122
U0475,M0066,25,Smart TV,2025-04-11 11:44:59.450439
U0973,M0130,109,Mobile,2025-04-07 18:18:15.231597
U0529,M0134,77,Console,2025-04-06 02:11:46.211096
U0540,M0004,109,Smart TV,2025-04-25 00:36:23.643033
U0650,M0039,96,Tablet,2025-04-20 19:53:41.417871
U0766,M0164,92,Desktop,2025-04-20 11:13:47.183766
U0893,M0099,45,Desktop,2025-04-09 08:35:15.108866
U0294,M0163,138,Laptop,2025-04-17 07:42:55.410773
U0915,M0160,80,Laptop,2025-04-12 07:06:12.524707
U0931,M0100,88,Laptop,2025-04-25 02:43:06.590501
U0263,M0039,175,Mobile,2025-04-02 02:32:18.268089
U0851,M0134,113,Desktop,2025-04-19 17:18:50.974735
U0935,M0153,20,Desktop,2025-04-12 15:39:01.200564
U0155,M0027,128,Laptop,2025-03-31 10:11:47.429048
U0598,M0038,176,Desktop,2025-04-01 09:50:59.441135
U0019,M0059,174,Mobile,2025-04-23 17:15:50.295022
U0898,M0091,101,Laptop,2025-04-27 23:18:18.467819
U0019,M0152,112,Console,2025-04-14 00:36:17.573875
U0639,M0007,71,Console,2025-04-23 11:35:25.808223
U0743,M0087,46,Mobile,2025-04-20 06:22:55.863023
U0940,M0040,39,Laptop,2025-04-08 15:05:25.493678
U0097,M0189,104,Smart TV,2025-04-11 17:40:48.802451
U0674,M0062,13,Console,2025-04-24 20:03:12.822205
U0316,M0016,57,Tablet,2025-04-12 12:43:05.432689
U0964,M0046,151,Desktop,2025-04-18 13:59:57.084154
U0978,M0025,179,Mobile,2025-04-14 02:48:48.202402
U0726,M0054,80,Tablet,2025-04-24 00:33:56.271337
U0256,M0196,98,Mobile,2025-04-04 05:06:54.051379
U0085,M0101,6,Mobile,2025-04-23 15:14:39.054206
U0231,M0198,115,Mobile,2025-04-13 13:59:37.676411
U0384,M0019,120,Console,2025-04-26 19:33:33.895512
U0969,M0029,46,Laptop,2025-04-11 03:34:29.456486
U0806,M0067,71,Desktop,2025-04-22 14:53:54.923835
U0344,M0096,121,Tablet,2025-04-03 01:25:48.578452
U0615,M0120,88,Mobile,2025-04-03 00:40:22.536360
U0936,M0198,147,Console,2025-04-25 17:47:45.356325
U0261,M0195,64,Desktop,2025-04-13 16:53:27.444638
U0992,M0124,34,Console,2025-04-29 08:34:23.059818
U0540,M0132,37,Mobile,2025-04-21 23:53:47.469929
U0653,M0065,118,Mobile,2025-04-17 20:16:12.483911
U0214,M0088,173,Desktop,2025-04-22 04:46:08.055296
U0536,M0119,65,Tablet,2025-04-02 21:37:52.117625
U0922,M0197,138,Laptop,2025-04-26 03:54:00.829226
U0865,M0177,20,Smart TV,2025-04-22 11:21:39.004106
U0397,M0038,88,Tablet,2025-04-03 09:02:34.363428
U0330,M0044,96,Smart TV,2025-04-29 05:43:32.164649
U0641,M0105,140,Console,2025-04-08 13:27:49.488532
U0220,M0103,171,Desktop,2025-04-02 12:54:23.646583
U0449,M0104,173,Tablet,2025-04-03 21:45:20.947317
U0230,M0104,162,Laptop,2025-04-10 17:27:56.623380
U0657,M0011,68,Laptop,2025-04-11 10:55:18.651140
U0004,M0130,68,Laptop,2025-04-17 10:39:40.378185
U0044,M0079,80,Desktop,2025-04-26 12:47:13.178772
U0767,M0191,127,Mobile,2025-04-12 18:55:52.561497
U0941,M0101,92,Mobile,2025-04-08 14:13:46.502538
U0318,M0098,40,Desktop,2025-04-26 10:15:57.397708
U0290,M0148,140,Tablet,2025-04-04 12:12:02.440258
U0041,M0070,141,Console,2025-04-29 17:13:04.121162
U0958,M0104,63,Desktop,2025-04-18 07:19:48.392023
U0245,M0141,114,Console,2025-04-19 12:33:48.818375
U0355,M0175,87,Mobile,2025-04-20 20:55:49.737855
U0856,M0114,130,Laptop,2025-04-18 04:24:56.321927
U0517,M0127,149,Desktop,2025-04-25 20:21:15.696650
U0045,M0126,100,Desktop,2025-04-14 08:11:36.017801
U0136,M0157,123,Smart TV,2025-04-15 10:39:55.293660
U0777,M0119,12,Mobile,2025-04-12 05:18:15.482459
U0584,M0165,94,Laptop,2025-04-15 12:28:48.585886
U0043,M0130,170,Laptop,2025-04-15 20:59:06.558553
U0944,M0015,55,Console,2025-04-20 20:23:01.953828
U0672,M0002,54,Tablet,2025-04-06 18:00:20.867781
U0589,M0030,176,Tablet,2025-04-30 04:36:05.302260
U0966,M0160,176,Desktop,2025-03-31 23:41:28.548037
U0059,M0064,97,Laptop,2025-04-12 14:49:35.166658
U0892,M0185,179,Desktop,2025-04-16 13:02:54.398606
U0561,M0076,25,Console,2025-04-17 22:41:19.407380
U0113,M0196,154,Smart TV,2025-04-18 19:06:13.346408
U0016,M0049,166,Smart TV,2025-04-10 01:04:40.980659
U0097,M0017,79,Laptop,2025-04-14 18:58:41.535310
U0646,M0097,11,Console,2025-04-07 17:42:57.406597
U0770,M0169,148,Smart TV,2025-04-15 23:13:15.671192
U0391,M0025,116,Console,2025-04-15 08:43:07.425279
U0338,M0169,126,Laptop,2025-04-07 00:23:06.369888
U0765,M0057,126,Desktop,2025-04-16 05:06:30.517437
U0708,M0054,99,Smart TV,2025-04-06 13:07:28.905539
U0132,M0021,176,Laptop,2025-04-12 21:43:46.681964
U0539,M0103,148,Console,2025-04-05 21:08:48.805707
U0969,M0124,93,Console,2025-04-19 20:02:51.342640
U0277,M0154,150,Tablet,2025-04-07 18:17:34.935529
U0746,M0176,173,Console,2025-04-25 07:40:40.696742
U0885,M0188,170,Tablet,2025-04-23 16:01:23.667780
U0759,M0178,63,Tablet,2025-04-17 06:13:52.277959
U0766,M0132,153,Laptop,2025-04-20 19:27:08.794531
U0085,M0199,161,Console,2025-04-06 01:42:21.962279
U0942,M0112,167,Tablet,2025-04-18 01:53:16.139421
U0150,M0038,159,Console,2025-04-20 16:16:55.898541
U0834,M0009,69,Laptop,2025-04-16 03:55:04.758040
U0714,M0058,23,Smart TV,2025-04-27 17:40:20.435354
U0469,M0119,113,Console,2025-04-03 10:21:56.836798
U0617,M0121,56,Tablet,2025-04-17 03:17:25.391874
U0544,M0107,96,Desktop,2025-04-10 07:40:36.051890
U0171,M0153,77,Desktop,2025-04-27 05:40:26.647432
U0836,M0019,108,Tablet,2025-04-01 15:55:19.389492
U0816,M0179,107,Laptop,2025-04-09 07:18:57.575378
U0880,M0043,20,Mobile,2025-04-12 10:44:32.043773
U0050,M0075,30,Mobile,2025-04-02 13:31:46.244130
U0833,M0056,47,Laptop,2025-04-24 01:51:31.315632
U0817,M0113,71,Tablet,2025-04-26 10:29:11.240993
U0546,M0032,126,Laptop,2025-04-10 14:08:26.593383
U0732,M0009,121,Desktop,2025-04-18 01:13:02.452619
U0109,M0012,117,Smart TV,2025-04-13 11:26:33.591763
U0485,M0184,172,Console,2025-04-12 11:18:38.365912
U0928,M0198,99,Laptop,2025-04-09 17:10:35.959155
U0466,M0138,156,Mobile,2025-04-16 21:22:09.183762
U0171,M0085,13,Smart TV,2025-04-08 04:17:00.070491
U0577,M0019,97,Mobile,2025-04-07 22:29:03.983272
U0013,M0195,161,Tablet,2025-04-23 03:10:34.315345
U0916,M0114,170,Smart TV,2025-04-13 18:29:54.383190
U0463,M0045,45,Console,2025-04-15 02:23:45.975625
U0274,M0134,172,Mobile,2025-04-03 21:11:51.967423
U0168,M0121,51,Laptop,2025-04-21 03:41:35.962554
U0512,M0147,167,Laptop,2025-04-10 17:27:54.974616
U0224,M0175,70,Smart TV,2025-04-03 14:25:16.786326
U0894,M0101,128,Laptop,2025-04-29 10:22:13.647295
U0516,M0026,138,Console,2025-04-24 05:47:42.929907
U0758,M0031,121,Smart TV,2025-04-15 06:00:59.127957
U0827,M0110,168,Laptop,2025-04-17 00:13:49.694544
U0257,M0183,54,Mobile,2025-04-05 13:41:59.321871
U0268,M0133,93,Laptop,2025-04-19 17:36:02.343359
U0413,M0110,101,Smart TV,2025-04-11 00:50:18.776973
U0202,M0142,19,Tablet,2025-04-06 07:34:27.538183
U0820,M0185,27,Laptop,2025-04-03 07:29:39.286079
U0568,M0043,122,Smart TV,2025-04-15 01:02:39.921867
U0445,M0065,20,Tablet,2025-04-04 14:01:45.432053
U0865,M0101,26,Smart TV,2025-04-22 14:44:47.179925
U0309,M0120,115,Laptop,2025-04-23 02:05:21.329733
U0588,M0083,100,Mobile,2025-04-26 15:15:43.326797
U0539,M0168,97,Mobile,2025-04-06 06:36:13.421675
U0386,M0012,66,Desktop,2025-04-20 18:17:56.087881
U0096,M0100,114,Mobile,2025-04-15 06:30:41.927046
U0146,M0183,73,Smart TV,2025-04-23 22:17:41.883538
U0985,M0033,10,Smart TV,2025-04-18 16:35:58.342111
U0103,M0045,78,Laptop,2025-04-01 09:39:48.036961
U0310,M0170,87,Smart TV,2025-04-23 02:06:30.483735
U0890,M0066,143,Console,2025-04-12 03:16:41.184944
U0993,M0146,101,Tablet,2025-04-19 06:47:39.960777
U0479,M0153,157,Desktop,2025-04-11 15:23:47.391878
U0490,M0035,14,Tablet,2025-04-27 00:13:24.009349
U0394,M0172,40,Desktop,2025-04-23 15:33:17.903820
U0198,M0191,98,Console,2025-04-05 01:30:22.452535
U0084,M0016,128,Mobile,2025-04-09 00:03:32.840108
U0229,M0196,38,Mobile,2025-04-04 19:04:52.130733
U0638,M0084,36,Laptop,2025-04-13 05:47:20.999222
U0750,M0195,116,Laptop,2025-04-08 20:28:58.927505
U0121,M0007,177,Console,2025-04-06 06:41:37.756623
U0803,M0016,126,Mobile,2025-04-05 22:31:17.969159
U0195,M0099,134,Laptop,2025-04-04 12:19:36.012894
U0533,M0134,165,Console,2025-04-16 22:33:48.502398
U0662,M0096,9,Laptop,2025-04-25 23:20:24.825310
U0839,M0059,53,Laptop,2025-03-31 14:48:47.641752
U0851,M0182,35,Smart TV,2025-04-19 21:10:48.067671
U0367,M0033,89,Laptop,2025-04-12 09:49:50.094939
U0815,M0081,91,Mobile,2025-04-03 04:05:52.522868
U0343,M0088,95,Console,2025-04-18 09:14:36.875821
U0199,M0183,137,Mobile,2025-04-07 23:45:38.982356
U0963,M0002,103,Desktop,2025-04-16 05:09:18.629373
U0280,M0097,110,Tablet,2025-04-01 09:29:01.649967
U0811,M0019,43,Laptop,2025-04-29 19:18:32.827618
U0636,M0134,124,Desktop,2025-04-03 04:51:26.453357
U0061,M0154,71,Laptop,2025-04-23 07:23:30.978445
U0932,M0029,65,Smart TV,2025-04-19 18:18:59.997841
U0620,M0179,64,Laptop,2025-04-30 03:00:22.855040
U0928,M0166,59,Desktop,2025-04-01 19:58:51.014216
U0978,M0168,132,Smart TV,2025-04-09 04:58:31.109286
U0472,M0079,179,Laptop,2025-04-12 01:25:24.516487
U0766,M0002,93,Desktop,2025-04-13 11:44:12.095453
U0630,M0079,18,Console,2025-04-15 14:24:32.436366
U0529,M0011,129,Laptop,2025-03-31 22:54:04.292963
U0604,M0030,25,Smart TV,2025-04-16 17:48:16.222736
U0783,M0145,98,Console,2025-04-03 06:14:56.551152
U0580,M0002,36,Mobile,2025-04-01 04:27:27.026995
U0058,M0094,63,Console,2025-04-17 23:37:02.417030
U0166,M0042,37,Desktop,2025-04-02 10:59:54.513725
U0893,M0062,43,Console,2025-04-19 04:00:06.067570
U0813,M0015,81,Console,2025-04-28 12:33:43.151517
U0018,M0082,13,Tablet,2025-04-21 03:49:46.017294
U0584,M0107,9,Laptop,2025-04-11 18:34:05.577442
U0946,M0009,124,Laptop,2025-04-27 13:13:53.932625
U0502,M0035,112,Smart TV,2025-04-20 06:46:35.188754
U0783,M0192,148,Desktop,2025-04-14 22:17:42.168641
U0154,M0123,146,Desktop,2025-04-28 20:51:31.047046
U0980,M0100,72,Laptop,2025-04-10 15:01:16.024700
U0075,M0145,54,Smart TV,2025-04-16 03:23:07.428300
U0203,M0166,145,Desktop,2025-04-25 13:21:09.324787
U0728,M0086,7,Console,2025-04-22 13:58:05.310546
U0520,M0007,21,Desktop,2025-04-22 21:28:56.569153
U0628,M0104,40,Console,2025-04-16 21:41:14.735406
U0430,M0078,5,Console,2025-04-05 09:22:13.226184
U0834,M0192,117,Tablet,2025-04-19 01:31:00.093421
U0786,M0146,148,Tablet,2025-04-07 08:08:32.325008
U0070,M0197,64,Console,2025-04-14 10:17:46.657344
U0264,M0145,65,Smart TV,2025-04-19 00:59:11.010500
U0293,M0101,142,Smart TV,2025-04-14 03:01:25.815686
U0169,M0125,149,Mobile,2025-04-24 13:35:23.821541
U0501,M0154,86,Tablet,2025-04-08 23:55:39.342782
U0859,M0024,140,Laptop,2025-04-05 17:08:49.348772
U0933,M0061,42,Laptop,2025-04-04 12:54:42.317215
U0697,M0066,75,Smart TV,2025-04-17 00:10:24.496047
U0465,M0039,43,Laptop,2025-04-14 05:04:41.521651
U0515,M0047,6,Laptop,2025-04-30 10:28:57.530787
U0372,M0007,74,Mobile,2025-04-30 01:29:12.373344
U0876,M0052,82,Tablet,2025-04-01 21:39:25.236380
U0167,M0082,70,Desktop,2025-04-28 09:51:32.120994
U0618,M0164,75,Console,2025-04-07 03:30:02.328866
U0535,M0108,47,Console,2025-04-23 07:13:05.775450
U0226,M0076,32,Console,2025-04-06 07:24:21.883572
U0039,M0043,54,Desktop,2025-04-14 02:54:16.456705
U0683,M0036,34,Console,2025-03-31 01:04:27.892450
U0939,M0147,97,Console,2025-04-01 01:53:33.146102
U0016,M0192,47,Tablet,2025-04-27 03:56:36.196764
U0886,M0180,29,Mobile,2025-04-10 20:16:46.912732
U0142,M0045,124,Desktop,2025-04-01 10:04:27.578026
U0195,M0020,73,Console,2025-04-13 09:33:59.554416
U0632,M0081,59,Laptop,2025-04-18 04:29:46.385400
U0398,M0189,146,Laptop,2025-04-15 17:43:58.700835
U0212,M0053,113,Tablet,2025-04-08 23:13:48.334232
U0295,M0029,150,Laptop,2025-04-25 14:00:43.510696
U0952,M0088,46,Tablet,2025-04-29 17:25:58.957294
U0864,M0093,58,Tablet,2025-04-24 10:09:28.276242
U0564,M0114,95,Console,2025-04-20 19:20:04.015633
U0705,M0065,166,Desktop,2025-04-17 22:53:10.109881
U0237,M0004,122,Mobile,2025-04-19 05:36:01.611999
U0454,M0141,140,Laptop,2025-04-05 20:09:04.998158
U0778,M0137,137,Smart TV,2025-04-10 00:55:36.302149
U0631,M0181,54,Console,2025-04-24 01:07:11.626931
U0279,M0175,28,Mobile,2025-04-29 03:05:25.315669
U0215,M0020,164,Laptop,2025-04-27 04:36:31.378782
U0161,M0084,62,Smart TV,2025-04-07 19:57:17.200988
U0833,M0122,178,Mobile,2025-04-13 03:03:54.905476
U0969,M0084,100,Desktop,2025-04-13 18:58:12.753309
U0530,M0154,129,Smart TV,2025-04-03 22:49:43.609387
U0078,M0038,173,Laptop,2025-04-10 11:06:09.368514
U0596,M0155,145,Mobile,2025-04-15 00:04:09.752672
U0433,M0047,139,Console,2025-04-01 19:06:21.705327
U0030,M0120,179,Tablet,2025-04-01 02:05:31.512985
U0328,M0015,74,Laptop,2025-04-08 07:23:01.459361
U0391,M0091,128,Smart TV,2025-04-20 15:31:24.430637
U0639,M0168,25,Desktop,2025-04-24 17:52:12.325026
U0013,M0005,17,Smart TV,2025-04-16 13:34:19.564588
U0596,M0153,16,Desktop,2025-04-01 20:29:48.382137
U0817,M0187,42,Smart TV,2025-04-17 00:36:50.554193
U0478,M0128,156,Desktop,2025-04-26 10:22:04.991016
U0214,M0199,23,Smart TV,2025-04-17 23:30:34.114702
U0600,M0123,91,Mobile,2025-04-19 20:58:38.246593
U0261,M0131,50,Laptop,2025-04-11 11:11:49.600379
U0690,M0173,104,Console,2025-04-18 19:40:18.143826
U0348,M0026,112,Tablet,2025-04-13 14:45:45.519748
U0846,M0107,8,Desktop,2025-04-07 02:48:45.630072
U0639,M0191,46,Laptop,2025-04-28 05:51:34.334030
U0059,M0115,144,Desktop,2025-04-19 17:51:57.793076
U0464,M0151,169,Console,2025-04-08 23:52:21.426541
U0991,M0155,17,Desktop,2025-04-08 19:53:01.375963
